time_s,x_m,y_m,yaw_rad,measured_x_m,measured_y_m,measured_yaw_rad,reference_x_m,reference_y_m,reference_yaw_rad,linear_mps,angular_radps,cross_track_error_m,heading_error_rad,position_error_m,compute_ms
2.050000000000000266e+00,1.052940207302488052e+00,8.596858953896842070e-01,4.165718146631345320e-01,1.052940207302488052e+00,8.596858953896842070e-01,4.165718146631345320e-01,1.044997129431897598e+00,8.910065241883677878e-01,4.892202290015981170e-01,5.755153402839018328e-01,-5.625042482920649123e-01,-3.137945756056407381e-02,-7.264841433846358498e-02,3.231213818989995407e-02,5.540999999999999918e-03
2.100000000000000089e+00,1.079415370119571893e+00,8.709578046622870051e-01,3.884466022485311143e-01,1.079415370119571893e+00,8.709578046622870051e-01,3.884466022485311143e-01,1.071653589957993313e+00,9.048270524660195768e-01,4.670176594031887340e-01,5.614854550127560406e-01,-5.739315351265301679e-01,-3.373690872403005414e-02,-7.857105715465761975e-02,3.474724705739029584e-02,5.781000000000000548e-03
2.149999999999999911e+00,1.105547059504320417e+00,8.812167283133292006e-01,3.597500254922048057e-01,1.105547059504320417e+00,8.812167283133292006e-01,3.597500254922048057e-01,1.098045635996263591e+00,9.177546256839811400e-01,4.435365795339238915e-01,5.425204822636433555e-01,-6.039362568899441230e-01,-3.622161203635665405e-02,-8.378655404171908572e-02,3.729999060208355477e-02,5.389999999999999826e-03
2.200000000000000178e+00,1.131076919399280900e+00,8.903814174282292937e-01,3.295532126477076496e-01,1.131076919399280900e+00,8.903814174282292937e-01,3.295532126477076496e-01,1.124166755704261167e+00,9.297764858882513472e-01,4.187166943902145277e-01,5.285456536410503281e-01,-6.122727658713491561e-01,-3.880137841335375148e-02,-8.916348174250687819e-02,3.999652211457632722e-02,5.540000000000000653e-03
2.250000000000000000e+00,1.156209065744691955e+00,8.985497677448152087e-01,2.989395743541400918e-01,1.156209065744691955e+00,8.985497677448152087e-01,2.989395743541400918e-01,1.150010504086557139e+00,9.408807689542255659e-01,3.924981535591443027e-01,5.146510218059611175e-01,-6.200780802527543489e-01,-4.148293587159568307e-02,-9.355857920500421088e-02,4.278242431210274588e-02,6.011000000000000718e-03
2.300000000000000266e+00,1.180913892250879282e+00,9.057457869875014111e-01,2.679356703415023411e-01,1.180913892250879282e+00,9.057457869875014111e-01,2.679356703415023411e-01,1.175570504584946274e+00,9.510565162951535312e-01,3.648227049614560791e-01,5.008943253207253088e-01,-6.271467268451037524e-01,-4.423512920123445769e-02,-9.688703461995373800e-02,4.562470802251527430e-02,6.352000000000000007e-03
2.350000000000000089e+00,1.205164988795108805e+00,9.119964457475019382e-01,2.365783339992471035e-01,1.205164988795108805e+00,9.119964457475019382e-01,2.365783339992471035e-01,1.200840450651768254e+00,9.602936856769431762e-01,3.356351199971938648e-01,4.814600637510358938e-01,-6.450393580742987965e-01,-4.702668571985144097e-02,-9.905678599794676131e-02,4.849046313405575709e-02,5.461000000000000576e-03
2.400000000000000355e+00,1.228654374315508502e+00,9.172602864347054741e-01,2.043263660955321193e-01,1.228654374315508502e+00,9.172602864347054741e-01,2.043263660955321193e-01,1.200840450651768254e+00,9.602936856769431762e-01,3.356351199971938648e-01,4.848547867019880608e-01,-6.412180304433600098e-01,-4.979323391973557861e-02,-1.313087539016617455e-01,5.123951404838061191e-02,5.591000000000000483e-03
2.450000000000000178e+00,1.252467594589737665e+00,9.217979741721281650e-01,1.722654645733641132e-01,1.252467594589737665e+00,9.217979741721281650e-01,1.722654645733641132e-01,1.225814107305952971e+00,9.685831611286310761e-01,3.048849158476660826e-01,4.714560978536603830e-01,-6.453444860578534392e-01,-5.262845900628625173e-02,-1.326194512743019693e-01,5.384479643328408255e-02,7.794000000000000580e-03
2.500000000000000000e+00,1.275752653524566238e+00,9.254633458512118160e-01,1.399982402704713635e-01,1.275752653524566238e+00,9.254633458512118160e-01,1.399982402704713635e-01,1.250485312671410165e+00,9.759167619387473236e-01,2.725283905658684169e-01,4.584015168310220378e-01,-6.480535979555844817e-01,-5.539249651484631776e-02,-1.325301502953970534e-01,5.642681728302205435e-02,5.791000000000000140e-03
2.550000000000000266e+00,1.298496325767495962e+00,9.282934143374915736e-01,1.075955603726921339e-01,1.298496325767495962e+00,9.282934143374915736e-01,1.075955603726921339e-01,1.274847979497379491e+00,9.822872507286887211e-01,2.385309701662947646e-01,4.457589888273385537e-01,-6.493190899919240033e-01,-5.805258488824851376e-02,-1.309354097936026307e-01,5.894555665655128174e-02,5.520000000000000601e-03
