time_s,x_m,y_m,yaw_rad,measured_x_m,measured_y_m,measured_yaw_rad,reference_x_m,reference_y_m,reference_yaw_rad,linear_mps,angular_radps,cross_track_error_m,heading_error_rad,position_error_m,compute_ms
2.600000000000000089e+00,5.254926719335638596e-01,8.078175833318320676e-01,5.928415955745243160e-01,5.399480728753844883e-01,8.057010664322826754e-01,5.937054955992269178e-01,6.774758404905828479e-01,6.374239897486897455e-01,6.861156102913255062e-01,3.777214959458627397e-01,-9.231800771188365673e-02,2.281225905926710928e-01,-9.327401471680119016e-02,2.283262145676845656e-01,2.975080000000000502e-01
2.650000000000000355e+00,5.404918864543499790e-01,8.178668343764629034e-01,5.877514048196843532e-01,5.229957443476567214e-01,8.369769311729263750e-01,5.815177535268114539e-01,6.774758404905828479e-01,6.374239897486897455e-01,6.861156102913255062e-01,3.027214959458627286e-01,-8.676032764996922941e-02,2.263952733592810296e-01,-9.836420547164115291e-02,2.265485021816817102e-01,2.967759999999999843e-01
2.700000000000000178e+00,5.524639845528790394e-01,8.257972714072345788e-01,5.823483167004575023e-01,5.540657038635121712e-01,8.155034178946741763e-01,5.868680253483544718e-01,6.774758404905828479e-01,6.374239897486897455e-01,6.861156102913255062e-01,3.268296578497789096e-01,-6.833263971083164412e-02,2.249463916585748291e-01,-1.037672935908680039e-01,2.260806435053621943e-01,3.102020000000000333e-01
2.750000000000000000e+00,5.653392307444976561e-01,8.342344811513432434e-01,5.778423767214837525e-01,5.649341435887285101e-01,8.374954788268261785e-01,5.732696742624971975e-01,7.069496875585143947e-01,6.613118653236519373e-01,6.758242047084683790e-01,3.539768272840523311e-01,-7.648815496173311246e-02,2.234958651169892674e-01,-9.798182798698462648e-02,2.235078355310296805e-01,2.973879999999999857e-01
2.800000000000000266e+00,5.793801437769953155e-01,8.433429421719977892e-01,5.730913147390284124e-01,5.558126419732104528e-01,8.641140436587884111e-01,5.676230239760644558e-01,7.069496875585143947e-01,6.613118653236519373e-01,6.758242047084683790e-01,2.789768272840523200e-01,-8.690581027592353403e-02,2.218190495872054968e-01,-1.027328899694399666e-01,2.222820313007628223e-01,2.966060000000000363e-01
2.850000000000000089e+00,5.899917447093157019e-01,8.501716856940974010e-01,5.705168931512476505e-01,5.885970819556415323e-01,8.411282669707647042e-01,5.767474200122340022e-01,7.362491053693559495e-01,6.845471059286887261e-01,6.648644074170233509e-01,3.539768272840523311e-01,-1.277077382090091029e-01,2.205804518550972260e-01,-9.434751426577570044e-02,2.209586318062937982e-01,3.032690000000000108e-01
2.900000000000000355e+00,6.038529830825645206e-01,8.590088734973158058e-01,5.646248700967855250e-01,6.164471184239439516e-01,8.608202457489130266e-01,5.783653313516712302e-01,7.362491053693559495e-01,6.845471059286887261e-01,6.648644074170233509e-01,3.166132626393757254e-01,-1.391741464854576726e-01,2.189835979470764749e-01,-1.002395373202378259e-01,2.190105968663358660e-01,3.071460000000000301e-01
2.950000000000000178e+00,6.166229785120914686e-01,8.670328560712242671e-01,5.573795390955154083e-01,6.259157113957948271e-01,8.553323896915761004e-01,5.579003256995669346e-01,7.362491053693559495e-01,6.845471059286887261e-01,6.648644074170233509e-01,3.270757615750459202e-01,-5.041998794278801377e-02,2.174199961430136052e-01,-1.074848683215079426e-01,2.182005023641197805e-01,2.969770000000000465e-01
3.000000000000000000e+00,6.293800618865429408e-01,8.749782579485969602e-01,5.566847156602428015e-01,6.223372724622125984e-01,8.919189084162538750e-01,5.430529999224873450e-01,7.653668647301795636e-01,7.071067811865474617e-01,6.532040358206789854e-01,3.198580404143685496e-01,-8.369503124579538711e-02,2.159573685328969872e-01,-9.651932016043618390e-02,2.160399112615662420e-01,3.049520000000000564e-01
3.050000000000000266e+00,6.420514549251156167e-01,8.828163831647291016e-01,5.512374412501026555e-01,6.305005669989294237e-01,8.866831595511956987e-01,5.503992922774161300e-01,7.653668647301795636e-01,7.071067811865474617e-01,6.532040358206789854e-01,3.250547679783049593e-01,-1.021233611078086467e-01,2.144811065233145908e-01,-1.019665945705763299e-01,2.146638174511994457e-01,2.968870000000000120e-01
